product_id,product_title,rating,summary,review,combined_text,review_length,category
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5.0,Awesome,"Excellent quality.. Packing is awesome.. Neckband quality is impressive its very Soft rubber, light weight.. Sound quality is very nice.. And bass is impressive.. Backup is approx 14 to 15 hours easily  in medium volume.. Very fast Bluetooth connectivity and switching.. Type c charging cable.. I think it is best in this Price range.","Excellent quality.. Packing is awesome.. Neckband quality is impressive its very Soft rubber, light weight.. Sound quality is very nice.. And bass is impressive.. Backup is approx 14 to 15 hours easily  in medium volume.. Very fast Bluetooth connectivity and switching.. Type c charging cable.. I think it is best in this Price range. Awesome",54,OnePlus
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,5.0,Worth every penny,Yo guys this product is much super than i have ever experienced and expectations .The bass is so good and the clarity is also is muchu better compared to boatz .if u checking this out to buy there vwill be no regret in buying this . so comfortable to carry and light weight. the magnetic this is so use full and it has a range of bluetooth of over 2 rooms . it's one hell of a product for this price range .. plz consider this if u are a budget .,Yo guys this product is much super than i have ever experienced and expectations .The bass is so good and the clarity is also is muchu better compared to boatz .if u checking this out to buy there vwill be no regret in buying this . so comfortable to carry and light weight. the magnetic this is so use full and it has a range of bluetooth of over 2 rooms . it's one hell of a product for this price range .. plz consider this if u are a budget . Worth every penny,92,realme
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,5.0,Great product,"Everything is fine, just need improve the bass, and one thing many users have said does not work one side, tell them u reset once  and then both will work, the battery is very good and excellent performance but many people will have a slight pain in the ear while using it first time, but will not do it when they get used to it after a few days, in the last I will just say that u will not get any good from it at such a low price,  THANKS boAt INDIA & THANKS Flipkart😍😍","Everything is fine, just need improve the bass, and one thing many users have said does not work one side, tell them u reset once  and then both will work, the battery is very good and excellent performance but many people will have a slight pain in the ear while using it first time, but will not do it when they get used to it after a few days, in the last I will just say that u will not get any good from it at such a low price,  THANKS boAt INDIA & THANKS Flipkart😍😍 Great product",96,BoAt
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5.0,Best in the market!,"I think for this price range, it's one of the best available in market. sound quality is good and loudness is nothing short of excellence. Bluetooth connectivity is too good. Satisfactory with looks and build quality, could have been better.","I think for this price range, it's one of the best available in market. sound quality is good and loudness is nothing short of excellence. Bluetooth connectivity is too good. Satisfactory with looks and build quality, could have been better. Best in the market!",40,BoAt
ACCFR3Q77R6RRGAC,OnePlus Bullets Wireless Z Bluetooth Headset,5.0,Excellent,Every thing is great but battery backup is super great i liked it,Every thing is great but battery backup is super great i liked it Excellent,13,OnePlus
ACCFR3Q77R6RRGAC,OnePlus Bullets Wireless Z Bluetooth Headset,5.0,Super!,Z is not for bassheads but for those who want crystal clear sound and no muddiness at all.Mid-tones: 10/10High-tones: 10/10Bass: 7/10 Perfect switching between devices and 20 hours battery backup.And breakneck fast charging Speed Bass is there but not thumpy bass so songs like BELIEVER  may not sound good.But watching movies and stuff on this one is so terrific and enjoyable so 10/10 for that.For bass lovers oppo enco m31 would be a better choice cause it has 2 modes balanced mode and...,Z is not for bassheads but for those who want crystal clear sound and no muddiness at all.Mid-tones: 10/10High-tones: 10/10Bass: 7/10 Perfect switching between devices and 20 hours battery backup.And breakneck fast charging Speed Bass is there but not thumpy bass so songs like BELIEVER  may not sound good.But watching movies and stuff on this one is so terrific and enjoyable so 10/10 for that.For bass lovers oppo enco m31 would be a better choice cause it has 2 modes balanced mode and... Super!,83,OnePlus
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,5.0,Just wow!,I m writing this review after 2days of extensive use of this product. I find a lot of good things like its design and build quality believe me it is in this segment like its flexibility and black yellow combination matches your outfits. Coming to its sound quality it is smooth for all kind of musics but a little bit higher bass makes odd sometimes i think this is negligible. And last its battery back up after receiving this product i first go for charging and make it full of charge and coming...,I m writing this review after 2days of extensive use of this product. I find a lot of good things like its design and build quality believe me it is in this segment like its flexibility and black yellow combination matches your outfits. Coming to its sound quality it is smooth for all kind of musics but a little bit higher bass makes odd sometimes i think this is negligible. And last its battery back up after receiving this product i first go for charging and make it full of charge and coming... Just wow!,93,realme
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5.0,Worth every penny,Compared to OnePlus bullets z this has far better bass and also built quality is good. The sound quality is also good....not as good as LDAC sound system but it is decent overall.,Compared to OnePlus bullets z this has far better bass and also built quality is good. The sound quality is also good....not as good as LDAC sound system but it is decent overall. Worth every penny,33,OnePlus
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5.0,Terrific purchase,First of all it looks very perfect and is non fragile and awesome experience using this.....just fast delivery and well packed ....just perfect qs a product can be...and the best part is its mindblowing sound quality thunping my ears.....,First of all it looks very perfect and is non fragile and awesome experience using this.....just fast delivery and well packed ....just perfect qs a product can be...and the best part is its mindblowing sound quality thunping my ears..... Terrific purchase,39,BoAt
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,4.0,Really Nice,This buds gives such a good quality experience of listening. Fine bass and good build quality. Bt battery backup stands extremely good . I have purchased this Bud's 10 days ago since then I got fine performance from this buds.I must say worth of every Penny I spent on it.,This buds gives such a good quality experience of listening. Fine bass and good build quality. Bt battery backup stands extremely good . I have purchased this Bud's 10 days ago since then I got fine performance from this buds.I must say worth of every Penny I spent on it. Really Nice,50,realme
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5.0,Wonderful,"Wow flip cart super fast service like  express speed delivery I order 11 am delivery At 5pm I am very happy,  boAt Bluetooth headset is very very excellent product fast charging super totally user friendly go for it","Wow flip cart super fast service like  express speed delivery I order 11 am delivery At 5pm I am very happy,  boAt Bluetooth headset is very very excellent product fast charging super totally user friendly go for it Wonderful",38,BoAt
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,5.0,Best in the market!,"simply awesome, nice quality but earpiece should little convenient with ears and the cable need atleast 6"" more. have a excellent sound quality and deep bass. love this product. keep it up boat.","simply awesome, nice quality but earpiece should little convenient with ears and the cable need atleast 6"" more. have a excellent sound quality and deep bass. love this product. keep it up boat. Best in the market!",33,BoAt
ACCFR3Q77R6RRGAC,OnePlus Bullets Wireless Z Bluetooth Headset,4.0,Good choice,"I love the build quality.... Love the battery life... Low latency mode is also working perfectly while playing PUBG ... Accessories are pretty good....But if I'm talking about the bass... Bass is not as good as compare to the realme buds wireless... Realme buds have powerful and heavy bass compare to this...Except this, everything is perfect...If you're ok with medium bass then you should go for it... you'll not regret for that...Also call quality is crystal clear... So don't think so muc...","I love the build quality.... Love the battery life... Low latency mode is also working perfectly while playing PUBG ... Accessories are pretty good....But if I'm talking about the bass... Bass is not as good as compare to the realme buds wireless... Realme buds have powerful and heavy bass compare to this...Except this, everything is perfect...If you're ok with medium bass then you should go for it... you'll not regret for that...Also call quality is crystal clear... So don't think so muc... Good choice",82,OnePlus
